2021-01-22 13:40:33,#<StrategyBigCandle:0x000056017fded358>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
2021-01-22 13:40:33,#<StrategyBigCandle:0x000056017fded358>,DN2156,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-22 13:40:33,#<StrategyBigCandle:0x000056017fded358>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-22 13:40:33,#<StrategyBigCandle:0x000056017fded358>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-25 09:33:04,#<StrategyBigCandle:0x00005635c412da18>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-01-25 09:33:04,#<StrategyBigCandle:0x00005635c412da18>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-25 09:33:05,#<StrategyBigCandle:0x00005635c412da18>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-25 09:33:05,#<StrategyBigCandle:0x00005635c412da18>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-25 09:37:53,#<StrategyBigCandle:0x00005635c41722a8>,UP9405,9,18,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 09:37:53,#<StrategyBigCandle:0x00005635c41722a8>,DN2156,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 09:37:53,#<StrategyBigCandle:0x00005635c41722a8>,YD7348,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 09:37:53,#<StrategyBigCandle:0x00005635c41722a8>,IP6577,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 09:40:57,#<StrategyBigCandle:0x00005635c41722a8>,UP9405,9,18,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 09:40:57,#<StrategyBigCandle:0x00005635c41722a8>,DN2156,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 09:40:57,#<StrategyBigCandle:0x00005635c41722a8>,YD7348,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 09:40:57,#<StrategyBigCandle:0x00005635c41722a8>,IP6577,9,135,BANKNIFTY21JAN30800PE,SELL,<ltp>
2021-01-25 09:57:08,#<StrategyBigCandle:0x00005635c412da18>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
2021-01-25 09:57:08,#<StrategyBigCandle:0x00005635c412da18>,DN2156,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-25 09:57:08,#<StrategyBigCandle:0x00005635c412da18>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-25 09:57:08,#<StrategyBigCandle:0x00005635c412da18>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-25 11:45:12,#<StrategyBigCandle:0x00005635c41722a8>,UP9405,9,18,BANKNIFTY21JAN30800PE,BUY,<ltp>
2021-01-25 11:45:12,#<StrategyBigCandle:0x00005635c41722a8>,DN2156,9,135,BANKNIFTY21JAN30800PE,BUY,<ltp>
