2021-03-15 11:03:26,#<StrategyBigCandle:0x0000557560898638>,YV6876,9,405,NIFTY2131815050PE,BUY,287
2021-03-15 11:20:38,#<StrategyBigCandle:0x0000557560898638>,YV6876,9,45,NIFTY2131815050PE,SELL,317.8
2021-03-15 13:02:10,#<StrategyBigCandle:0x0000557560898638>,YV6876,9,405,NIFTY2131815050PE,BUY,327.4
2021-03-15 13:05:04,#<StrategyBigCandle:0x0000557560898638>,YV6876,9,45,NIFTY2131815050PE,SELL,310
2021-03-16 09:43:37,#<StrategyBigCandle:0x00005564f3594770>,YV6876,75,5625,NIFTY2131815050PE,BUY,163.55
2021-03-16 09:51:11,#<StrategyBigCandle:0x00005564f35378b8>,YV6876,25,1875,BANKNIFTY2131834900PE,BUY,386.65
2021-03-16 09:57:39,#<StrategyBigCandle:0x00005564f35378b8>,YV6876,25,75,BANKNIFTY2131834900PE,SELL,358.75
2021-03-16 10:21:04,#<StrategyBigCandle:0x00005564f3594770>,YV6876,75,75,NIFTY2131815050PE,SELL,133.45
2021-03-16 11:16:10,#<StrategyBigCandle:0x00005564f35378b8>,YV6876,25,1875,BANKNIFTY2131834900PE,BUY,257.35
2021-03-16 11:16:13,#<StrategyBigCandle:0x00005564f3594770>,YV6876,75,5625,NIFTY2131815050PE,BUY,121.2
2021-03-16 11:35:09,#<StrategyBigCandle:0x00005564f35378b8>,YV6876,25,75,BANKNIFTY2131834900PE,SELL,317.4
2021-03-16 11:35:31,#<StrategyBigCandle:0x00005564f3594770>,YV6876,75,75,NIFTY2131815050PE,SELL,150.95
2021-03-16 15:02:39,#<StrategyBigCandle:0x00005564f35378b8>,YV6876,25,1875,BANKNIFTY2131834900PE,BUY,377.6
2021-03-16 15:05:39,#<StrategyBigCandle:0x00005564f3594770>,YV6876,75,5625,NIFTY2131815050PE,BUY,185.5
2021-03-17 10:00:29,#<StrategyBigCandle:0x00005614e4d52ee8>,YV6876,9,81,NIFTY2131815050PE,BUY,191
2021-03-17 10:16:01,#<StrategyBigCandle:0x00005614e4dbef58>,YV6876,25,1875,BANKNIFTY2131834600PE,BUY,307.25
2021-03-17 10:19:32,#<StrategyBigCandle:0x00005614e4dbef58>,YV6876,25,75,BANKNIFTY2131834600PE,SELL,275.75
2021-03-17 11:20:06,#<StrategyBigCandle:0x00005614e4dbef58>,YV6876,25,1875,BANKNIFTY2131835200CE,BUY,178.75
2021-03-17 11:25:47,#<StrategyBigCandle:0x00005614e4dbef58>,YV6876,25,75,BANKNIFTY2131835200CE,SELL,242.35
2021-03-17 11:26:20,#<StrategyBigCandle:0x00005614e4d52ee8>,YV6876,9,9,NIFTY2131815050PE,SELL,160
2021-03-17 15:03:35,#<StrategyBigCandle:0x00005614e4dbef58>,YV6876,25,1875,BANKNIFTY2131834600PE,BUY,312.1
2021-03-17 15:05:23,#<StrategyBigCandle:0x00005614e4dbef58>,YV6876,25,75,BANKNIFTY2131834600PE,SELL,373.1
2021-03-18 09:46:49,#<StrategyBigCandle:0x0000563460c281d0>,YV6876,9,243,BANKNIFTY2131835200CE,BUY,29.6
2021-03-18 10:12:25,#<StrategyBigCandle:0x0000563461324ee8>,YV6876,9,81,NIFTY2131815050PE,BUY,236.15
2021-03-18 10:32:04,#<StrategyBigCandle:0x0000563460c281d0>,YV6876,9,27,BANKNIFTY2131835200CE,SELL,11.2
2021-03-18 10:40:37,#<StrategyBigCandle:0x0000563461324ee8>,YV6876,9,9,NIFTY2131815050PE,SELL,276.3
2021-03-18 11:42:18,#<StrategyBigCandle:0x0000563460c281d0>,YV6876,9,243,BANKNIFTY2131834600PE,BUY,252.6
2021-03-18 11:48:01,#<StrategyBigCandle:0x0000563460c281d0>,YV6876,9,27,BANKNIFTY2131834600PE,SELL,222.15
2021-03-19 09:30:04,#<StrategyBigCandle:0x0000563b20b08428>,YV6876,9,81,NIFTY21MAR14300PE,BUY,176.05
2021-03-19 09:48:24,#<StrategyBigCandle:0x0000563b20b08428>,YV6876,9,9,NIFTY21MAR14300PE,SELL,145.9
2021-03-19 13:20:49,#<StrategyBigCandle:0x0000563b20b08428>,YV6876,9,81,NIFTY21MAR14800CE,BUY,96
2021-03-19 13:58:11,#<StrategyBigCandle:0x0000563b20b08428>,YV6876,9,9,NIFTY21MAR14800CE,SELL,126.3
2021-03-22 09:45:48,#<StrategyBigCandle:0x0000564b0e1bbe30>,YV6876,9,81,NIFTY21MAR14950CE,BUY,63.7
2021-03-22 10:52:31,#<StrategyBigCandle:0x0000564b0e1bbe30>,YV6876,9,9,NIFTY21MAR14950CE,SELL,41.35
2021-03-22 11:36:19,#<StrategyBigCandle:0x0000564b0e87eda8>,YV6876,25,1875,BANKNIFTY21MAR34800CE,BUY,194.2
2021-03-22 12:15:15,#<StrategyBigCandle:0x0000564b0e87eda8>,YV6876,25,75,BANKNIFTY21MAR34800CE,SELL,163
2021-03-23 10:30:26,#<StrategyBigCandle:0x000055cf6a7e4480>,YV6876,9,81,NIFTY21MAR14500PE,BUY,47.85
2021-03-23 10:53:25,#<StrategyBigCandle:0x000055cf6a7e4480>,YV6876,9,9,NIFTY21MAR14500PE,SELL,32.05
2021-03-23 14:17:34,#<StrategyBigCandle:0x000055cf6a78b3d0>,YV6876,25,1875,BANKNIFTY21MAR34700CE,BUY,150.5
2021-03-23 14:17:35,#<StrategyBigCandle:0x000055cf6a7e4480>,YV6876,9,81,NIFTY21MAR14950CE,BUY,53.7
2021-03-23 14:25:02,#<StrategyBigCandle:0x000055cf6a78b3d0>,YV6876,25,75,BANKNIFTY21MAR34700CE,SELL,196.35
2021-03-23 15:00:00,#<StrategyBigCandle:0x000055cf6a7e4480>,YV6876,9,9,NIFTY21MAR14950CE,SELL,59.15
2021-03-24 09:41:25,#<StrategyBigCandle:0x000055c539187a50>,YV6876,9,81,NIFTY21MAR14900CE,BUY,32.2
2021-03-24 09:54:08,#<StrategyBigCandle:0x000055c53a602ea8>,YV6876,25,1875,BANKNIFTY21MAR34100PE,BUY,481.05
2021-03-24 10:09:20,#<StrategyBigCandle:0x000055c53a602ea8>,YV6876,25,75,BANKNIFTY21MAR34100PE,SELL,547.85
2021-03-24 10:09:32,#<StrategyBigCandle:0x000055c539187a50>,YV6876,9,9,NIFTY21MAR14900CE,SELL,21.3
2021-03-24 10:51:23,#<StrategyBigCandle:0x000055c53a602ea8>,YV6876,25,1875,BANKNIFTY21MAR34100PE,BUY,672.5
2021-03-24 10:53:05,#<StrategyBigCandle:0x000055c53a602ea8>,YV6876,25,75,BANKNIFTY21MAR34100PE,SELL,732.6
2021-03-24 11:20:44,#<StrategyBigCandle:0x000055c539187a50>,YV6876,9,81,NIFTY21MAR14700PE,BUY,157.1
2021-03-24 11:47:18,#<StrategyBigCandle:0x000055c539187a50>,YV6876,9,9,NIFTY21MAR14700PE,SELL,142.9
2021-03-24 14:03:39,#<StrategyBigCandle:0x000055c539187a50>,YV6876,9,81,NIFTY21MAR14900CE,BUY,11.6
2021-03-24 14:36:43,#<StrategyBigCandle:0x000055c53a602ea8>,YV6876,25,1875,BANKNIFTY21MAR33700CE,BUY,280.45
2021-03-24 14:40:31,#<StrategyBigCandle:0x000055c53a602ea8>,YV6876,25,75,BANKNIFTY21MAR33700CE,SELL,250.4
2021-03-24 14:47:49,#<StrategyBigCandle:0x000055c539187a50>,YV6876,9,9,NIFTY21MAR14900CE,SELL,6.8
2021-03-25 09:45:26,#<StrategyBigCandle:0x00005609b3958388>,YV6876,9,81,NIFTY21MAR14700PE,BUY,273.95
2021-03-25 10:20:34,#<StrategyBigCandle:0x00005609b38fb368>,YV6876,9,243,BANKNIFTY21MAR34100PE,BUY,1205
2021-03-25 10:53:19,#<StrategyBigCandle:0x00005609b3958388>,YV6876,9,9,NIFTY21MAR14700PE,SELL,316
2021-03-25 11:01:36,#<StrategyBigCandle:0x00005609b38fb368>,YV6876,9,27,BANKNIFTY21MAR34100PE,SELL,1265.55
2021-03-25 13:04:39,#<StrategyBigCandle:0x00005609b3958388>,YV6876,9,81,NIFTY21MAR14700PE,BUY,425.7
2021-03-25 13:13:56,#<StrategyBigCandle:0x00005609b3958388>,YV6876,9,9,NIFTY21MAR14700PE,SELL,407.9
2021-03-25 14:20:28,#<StrategyBigCandle:0x00005609b3958388>,YV6876,9,81,NIFTY21MAR14700PE,BUY,330
2021-03-25 14:31:50,#<StrategyBigCandle:0x00005609b3958388>,YV6876,9,9,NIFTY21MAR14700PE,SELL,313.15
2021-03-26 09:45:02,#<StrategyBigCandle:0x00005578f18cc480>,YV6876,9,81,NIFTY2140114100PE,BUY,64.95
2021-03-26 10:22:33,#<StrategyBigCandle:0x00005578f18cc480>,YV6876,9,9,NIFTY2140114100PE,SELL,47.45
2021-03-26 11:16:59,#<StrategyBigCandle:0x00005578f18733d0>,YV6876,25,1875,BANKNIFTY2140132000PE,BUY,197.4
2021-03-26 11:37:12,#<StrategyBigCandle:0x00005578f18733d0>,YV6876,25,75,BANKNIFTY2140132000PE,SELL,166.05
2021-03-26 12:46:36,#<StrategyBigCandle:0x00005578f18733d0>,YV6876,25,1875,BANKNIFTY2140132000PE,BUY,177.8
2021-03-26 13:18:13,#<StrategyBigCandle:0x00005578f18733d0>,YV6876,25,75,BANKNIFTY2140132000PE,SELL,200
2021-03-30 09:30:02,#<StrategyBigCandle:0x0000557ee16bf778>,YV6876,9,81,NIFTY2140114600CE,BUY,170.95
2021-03-30 09:30:02,#<StrategyBigCandle:0x0000557ee16bf778>,YR4675,9,81,NIFTY2140114600CE,BUY,170.95
2021-03-30 09:57:17,#<StrategyBigCandle:0x0000557ee173b7d8>,YV6876,25,1875,BANKNIFTY2140134100CE,BUY,323.5
2021-03-30 09:57:17,#<StrategyBigCandle:0x0000557ee173b7d8>,YR4675,25,1875,BANKNIFTY2140134100CE,BUY,323.5
2021-03-30 10:16:53,#<StrategyBigCandle:0x0000557ee16bf778>,YV6876,9,9,NIFTY2140114600CE,SELL,211.2
2021-03-30 10:16:53,#<StrategyBigCandle:0x0000557ee16bf778>,YR4675,9,9,NIFTY2140114600CE,SELL,211.2
2021-03-30 10:19:09,#<StrategyBigCandle:0x0000557ee173b7d8>,YV6876,25,75,BANKNIFTY2140134100CE,SELL,352.55
2021-03-30 10:19:09,#<StrategyBigCandle:0x0000557ee173b7d8>,YR4675,25,75,BANKNIFTY2140134100CE,SELL,352.55
